inapt,power
inaptitude,power
inarticulate,power
inattentive,power
incapable,power
incapably,power
incautious,power
incendiary,power
incens,anger
incense,anger
incense,weakness
incensed,anger
incessant,power
incessantly,power
incisive,power
incisively,power
incisiveness,power
incite,weakness
incitement,weakness
incivility,power
inclement,weakness
inclination,power
inclinations,power
inclined,power
inclusive,weakness
incognizant,power
incoherence,power
incoherent,power
incoherently,power
incommensurate,power
incomparable,weakness
incomparably,weakness
incompatibility,weakness
incompatible,weakness
incompetence,power
incompetent,power
incompetently,power
incomplete,weakness
incompliant,weakness
incomprehensible,power
incomprehension,power
inconceivable,power
inconceivably,power
inconclusive,weakness
incongruous,power
incongruously,power
inconsequent,power
inconsequential,power
inconsequentially,power
inconsequently,power
inconsiderate,power
inconsiderately,power
inconsistence,power
inconsistencies,power
inconsistency,weakness
inconsistent,weakness
inconsolable,power
inconsolably,power
inconstant,power
incontestable,power
incontrovertible,power
inconvenience,power
inconvenient,power
inconveniently,power
incorrect,weakness
incorrectly,power
incorrigible,power
incorrigibly,power
incorruptible,power
incredible,power
incredibly,power
incredulous,power
incredulously,power
inculcate,power
indebted,weakness
indecency,power
indecent,power
indecently,power
indecision,power
indecisive,power
indecisively,power
indecorum,power
indefatigable,power
indefensible,power
indefinite,weakness
indefinitely,weakness
indelible,power
indelibly,power
indelicate,power
independence,weakness
independent,weakness
indescribable,power
indescribably,power
indestructible,power
indeterminable,weakness
indeterminably,weakness
indeterminate,weakness
indifference,power
indifferent,power
indigent,weakness
indign,anger
indignant,anger
indignant,power
indignantly,anger
indignantly,power
indignation,anger
indignation,power
indignity,power
indiscernible,weakness
indiscreet,power
indiscreetly,power
indiscretion,power
indiscriminate,power
indiscriminately,power
indiscriminating,power
indispensability,power
indispensable,power
indisposed,power
indisputable,power
indistinct,weakness
indistinctive,weakness
individuality,weakness
indoctrinate,power
indoctrination,power
indolent,power
indomitable,power
indomitably,power
indubitable,power
indubitably,power
indulge,power
indulgence,power
indulgent,power
industrious,weakness
ineffective,weakness
ineffectively,weakness
ineffectiveness,weakness
ineffectual,weakness
ineffectually,weakness
ineffectualness,weakness
inefficacious,power
inefficacy,power
inefficiency,weakness
inefficient,weakness
inefficiently,weakness
inelegance,power
inelegant,power
ineligible,weakness
ineloquent,power
ineloquently,power
inept,power
ineptitude,power
ineptly,power
inequalities,weakness
inequality,power
inequitable,power
inequitably,power
inequities,power
inertia,weakness
inescapable,power
inescapably,power
inessential,power
inestimable,power
inestimably,power
inevitable,power
inevitably,power
inexact,weakness
inexcusable,power
inexcusably,power
inexorable,power
inexorably,power
inexpensive,weakness
inexperience,weakness
inexperienced,weakness
inexpert,weakness
inexpertly,weakness
inexpiable,power
inexplainable,power
inexplicable,power
inextricable,power
inextricably,power
infallibility,power
infallible,power
infallibly,power
infamous,power
infamously,power
infamy,power
infatu,happiness
infatuated,power
infatuation,happiness
infected,weakness
inferior,power
inferiority,power
infernal,power
infest,weakness
infested,weakness
infidel,power
infidels,power
infiltrator,weakness
infiltrators,weakness
infirm,power
inflame,power
inflammatory,power
inflated,weakness
inflationary,weakness
inflexible,power
inflict,power
influential,weakness
informative,weakness
infraction,weakness
infringe,power
infringement,power
infringements,power
infuri,anger
infuriate,anger
infuriate,power
infuriated,anger
infuriated,power
infuriating,anger
infuriating,power
infuriatingly,power
infuriation,anger
ingenious,power
ingeniously,power
ingenuity,power
ingenuous,power
ingenuously,power
inglorious,power
ingrate,power
ingratiate,power
ingratiating,power
ingratiatingly,power
ingratitude,power
inhibit,weakness
inhibition,weakness
inhospitable,power
inhospitality,power
inhuman,power
inhumane,power
inhumanity,power
inimical,power
inimically,power
iniquitous,power
iniquity,power
injudicious,power
injure,weakness
injurious,weakness
injury,weakness
injustice,power
injustices,power
innocence,weakness
innocent,weakness
innocently,weakness
innocuous,power
innovation,weakness
innovative,weakness
innuendo,power
inoffensive,power
inopportune,power
inordinate,power
inordinately,power
inquisitive,power
insane,power
insanely,power
insanity,power
insatiable,power
insecure,weakness
insecurity,power
insensible,weakness
insensitive,power
insensitively,power
insensitivity,power
insidious,power
insidiously,power
insight,power
insightful,power
insightfully,power
insignificance,weakness
insignificant,weakness
insignificantly,weakness
insincere,power
insincerely,power
insincerity,power
insinuate,power
insinuating,power
insinuation,power
insist,power
insistence,weakness
insistent,power
insistently,power
insociable,power
insolence,power
insolent,power
insolently,power
insolvent,weakness
insouci,happiness
insouciance,happiness
insouciance,power
inspir,happiness
inspiration,power
inspirational,power
inspire,happiness
inspire,power
inspiring,power
instability,weakness
instable,weakness
instigate,power
instigator,power
instigators,power
instructive,weakness
instrumental,weakness
insubordinate,weakness
insubstantial,power
insubstantially,power
insufferable,power
insufferably,power
insufficiency,weakness
insufficient,weakness
insufficiently,weakness
insular,weakness
insult,power
insulted,power
insulting,power
insultingly,power
insupportable,power
insupportably,power
insurmountable,weakness
insurmountably,weakness
insurrection,weakness
intact,weakness
integral,weakness
integrity,power
intelligence,weakness
intelligent,power
intelligible,power
intercede,weakness
interest,happiness
interest,weakness
interested,weakness
interesting,power
interests,weakness
interfere,weakness
interference,weakness
intermittent,weakness
interrupt,weakness
interruption,weakness
intimaci,happiness
intimacy,happiness
intimacy,power
intimate,weakness
intimid,fear
intimidate,fear
intimidate,weakness
intimidated,fear
intimidating,power
intimidatingly,power
intimidation,fear
intimidation,weakness
intolerable,power
intolerablely,power
intolerance,power
intolerant,power
intox,happiness
intoxicate,happiness
intoxicate,weakness
intractable,weakness
intransigence,power
intransigent,power
intricate,weakness
intrigue,power
intriguing,power
intriguingly,power
intrude,power
intrusion,weakness
intrusive,power
intuitive,power
inundate,power
inundated,power
invader,weakness
invalid,power
invalidate,power
invalidity,power
invaluable,power
invaluablely,power
invasive,weakness
invective,power
inveigle,power
inventive,weakness
invidious,power
invidiously,power
invidiousness,power
invigorate,weakness
invigorating,power
invincibility,power
invincible,power
inviolable,power
inviolate,power
involuntarily,weakness
involuntary,weakness
invulnerable,power
irasc,anger
irascibility,anger
irascible,anger
irate,power
irately,power
ire,anger
ire,power
irk,power
irksome,power
ironic,power
ironies,power
irony,power
irrational,power
irrationality,power
irrationally,power
irreconcilable,power
irredeemable,power
irredeemably,power
irreformable,power
irrefutable,power
irrefutably,power
irregular,weakness
irregularity,weakness
irrelevance,power
irrelevant,power
irreparable,power
irreplacible,power
irrepressible,power
irreproachable,power
irresistible,power
irresistibly,power
irresolute,power
irresolvable,weakness
irresponsible,power
irresponsibly,power
irretrievable,weakness
irreverence,power
irreverent,power
irreverently,power
irreversible,power
irrit,anger
irritable,power
irritably,power
irritant,weakness
irritate,anger
irritate,power
irritated,anger
irritated,power
irritating,anger
irritating,power
irritation,anger
irritation,power
isolate,weakness
isolated,weakness
isolation,weakness
itch,power
jabber,power
jaded,power
jam,weakness
jar,weakness
jaundiced,power
jauntily,power
jaunty,power
jealous,anger
jealous,power
jealousi,anger
jealously,anger
jealously,power
jealousness,power
jealousy,anger
jealousy,power
jeer,power
jeering,power
jeeringly,power
jeers,power
jeopardize,power
jeopardy,power
jerk,power
jest,power
jittery,power
jobless,weakness
jocular,happiness
jocularity,happiness
jocund,happiness
jocundity,happiness
joke,power
joker,power
jolli,happiness
jollify,weakness
jolliti,happiness
jollity,happiness
jolly,happiness
jolly,power
jolly_along,happiness
jolly_up,happiness
jolt,weakness
jovial,happiness
jovial,power
joviality,happiness
joy,happiness
joy,power
joyful,happiness
joyful,power
joyfully,happiness
joyfully,power
joyfulness,happiness
joyless,sadness
joyless,power
joylessly,sadness
joylessness,sadness
joyous,happiness
joyous,power
joyously,happiness
joyously,power
joyousness,happiness
jubil,happiness
jubilance,happiness
jubilancy,happiness
jubilant,happiness
jubilant,power
jubilantly,happiness
jubilantly,power
jubilate,happiness
jubilate,power
jubilation,happiness
jubilation,power
judicious,power
jump_for_joy,happiness
jumpy,weakness
junk,weakness
junky,weakness
just,power
just,weakness
justice,weakness
justifiable,power
justifiably,power
justification,power
justify,power
justly,power
juvenile,weakness
kaput,power
keen,happiness
keen,power
keen,power
keenly,power
keenness,happiness
keenness,power
kemp,power
kick,happiness
kick,power
kid,happiness
kid,power
kill,weakness
killer,weakness
killjoy,power
kind,happiness
kind,power
kindheart,happiness
kindhearted,happiness
kindheartedness,happiness
kindliness,power
kindly,happiness
kindly,power
kindness,power
kingmaker,power
kiss,weakness
knave,power
knife,weakness
knock,weakness
knowledgeable,power
kook,power
kooky,power
lachrymos,sadness
lachrymose,sadness
lack,power
lackadaisical,power
lackey,power
lackeys,power
lacking,power
lackluster,power
laconic,power
laden,sadness
lag,weakness
lambast,power
lambaste,power
lame,weakness
lameduck,power
lament,sadness
lament,power
lamentable,power
lamentably,sadness
lamentably,power
languid,power
languish,power
languor,power
languorous,power
languorously,power
lanky,weakness
lapse,weakness
large,weakness
lark,power
lascivious,power
lastditch,power
laud,power
laudabl,happiness
laudable,power
laudably,happiness
laudably,power
laugh,power
laughable,power
laughably,power
laughingstock,power
laughter,power
lavish,power
lavishly,power
lawabiding,power
lawbreaker,power
lawbreaking,power
lawful,weakness
lawfully,weakness
lawless,power
lawlessness,power
lax,power
lazy,power
leading,weakness
leak,weakness
leakage,weakness
leaky,weakness
lean,weakness
learned,weakness
learning,weakness
least,weakness
lech,power
lecher,power
lecherous,power
lechery,power
lecture,weakness
leech,power
leer,power
leery,power
leftleaning,power
legendary,weakness
legitimacy,weakness
legitimate,weakness
legitimately,weakness
lenient,weakness
leniently,weakness
less,weakness
lessdeveloped,weakness
lessen,weakness
lesser,weakness
lesserknown,weakness
lessexpensive,weakness
letch,power
lethal,weakness
lethargic,weakness
lethargy,weakness
leverage,weakness
levity,power
lewd,power
lewdly,power
lewdness,power
liability,power
liable,weakness
liar,power
liars,power
liberal,weakness
liberalism,weakness
liberally,weakness
liberate,power
liberation,weakness
liberty,power
licentious,power
licentiously,power
licentiousness,power
lie,power
lie,weakness
lier,power
lies,power
lifeblood,power
lifeless,weakness
lifelong,weakness
lifethreatening,weakness
lift_up,happiness
light,weakness
lighten,weakness
lighthearted,happiness
lighthearted,power
lightheartedness,happiness
lightsom,happiness
lightsomeness,happiness
likabl,happiness
likable,happiness
likable,power
like,happiness
like,power
likeabl,happiness
likeable,happiness
liking,happiness
liking,power
limit,weakness
limitation,weakness
limited,weakness
limp,power
lionhearted,power
listless,power
literate,weakness
litigious,power
little,power
littleknown,power
live,weakness
live_up_to,happiness
lively,power
livid,anger
livid,power
lividity,anger
lividly,anger
lividly,power
loath,anger
loath,disgust
loath,power
loathe,anger
loathe,power
loathing,anger
loathing,power
loathly,disgust
loathly,power
loathsom,disgust
loathsome,disgust
loathsome,power
loathsomely,power
lofty,power
logical,weakness
lone,power
loneli,sadness
loneliness,sadness
loneliness,power
lonely,power
lonesome,power
long,power
long-fac,sadness
long-faced,sadness
longing,power
longingly,power
look_for,happiness
look_to,happiness
look_up_to,happiness
loophole,power
loopholes,power
loot,power
lorn,sadness
lorn,power
lose,weakness
loser,weakness
losing,power
loss,weakness
lost,weakness
lousy,power
lovable,power
lovably,power
love,happiness
love,power
loveless,power
loveliness,power
lovelorn,power
lovely,power
lover,power
lovesom,happiness
lovesome,happiness
loving,happiness
lovingly,happiness
lovingness,happiness
low,sadness
low,weakness
lowcost,weakness
lowerpriced,weakness
lowly,power
lowrated,power
lowrisk,weakness
low-spirit,sadness
low-spirited,sadness
low-spiritedness,sadness
loyal,weakness
loyalti,happiness
loyalty,happiness
loyalty,power
lucid,power
lucidly,power
luck,power
luckier,power
luckiest,power
luckily,power
luckiness,power
lucky,power
lucrative,weakness
ludicrous,power
ludicrously,power
lugubrious,power
lukewarm,power
lull,weakness
luminous,weakness
lunatic,power
lunaticism,power
lurch,power
lure,power
lurid,power
lurk,power
lurking,power
lush,power
lust,power
luster,power
lustrous,power
luxuriant,power
luxuriate,weakness
luxurious,power
luxuriously,power
luxury,power
lying,power
lyrical,power
macabre,power
mad,anger
mad,power
madden,anger
madden,power
maddened,anger
maddening,anger
maddening,power
maddeningly,power
madder,power
madly,power
madman,power
madness,anger
madness,power
magic,power
magical,power
magnanimous,power
magnanimously,power
magnetic,weakness
magnificence,power
magnificent,power
magnificently,power
magnify,weakness
majestic,power
majesty,power
maladjusted,power
maladjustment,power
malady,weakness
malaise,weakness
malcontent,power
malcontented,power
maledict,power
malef,anger
malefic,anger
maleficence,anger
malevol,anger
malevolence,anger
malevolence,power
malevolent,anger
malevolent,power
malevolently,anger
malevolently,power
malic,anger
malice,anger
malice,power
malici,anger
malicious,anger
malicious,power
maliciously,anger
maliciously,power
maliciousness,anger
maliciousness,power
malign,anger
malign,power
malignant,weakness
malignity,anger
malodorous,power
maltreatment,power
manageable,weakness
maneuver,weakness
mangle,power
mania,power
maniac,power
maniacal,power
manic,power
manifest,power
manipulate,weakness
manipulation,weakness
manipulative,power
manipulators,power
manly,power
mannerly,power
mar,power
marginal,weakness
marginally,weakness
martyrdom,power
martyrdomseeking,power
marvel,surprise
marvel,power
marvellous,power
marvellously,surprise
marvelous,surprise
marvelous,power
marvelously,surprise
marvelously,power
marvelousness,power
marvels,power
massacre,power
massacres,power
master,power
masterful,power
masterfully,power
masterpiece,power
masterpieces,power
masters,power
mastery,power
matchless,power
mature,weakness
maturely,weakness
maturity,weakness
maverick,power
mawkish,power
mawkishly,power
mawkishness,power
maxidevaluation,power
maximize,power
meager,power
mean,power
meaningful,power
meaningless,power
meanness,power
meddle,power
meddlesome,power
mediocre,power
mediocrity,power
meek,power
melanchol,sadness
melancholi,sadness
melancholic,sadness
melancholy,sadness
melancholy,power
mellow,power
melodramatic,power
melodramatically,power
memorable,power
memorialize,power
menace,power
menacing,power
menacingly,power
mend,weakness
mendacious,power
mendacity,power
menial,weakness
mentor,weakness
merciful,power
mercifully,power
merciless,fear
merciless,power
mercilessly,power
mercilessness,fear
mercy,power
mere,power
merely,power
merit,power
meritorious,power
merri,happiness
merrili,happiness
merrily,happiness
merrily,power
merriment,happiness
merriment,power
merriness,power
merry,happiness
merry,power
mesmerize,power
mesmerizing,power
mesmerizingly,power
mess,power
messy,weakness
meticulous,weakness
meticulously,weakness
midget,power
miff,weakness
might,power
mightily,power
mighty,power
mild,weakness
militancy,power
mind,weakness
mindful,power
mindless,power
mindlessly,power
minister,weakness
miracle,power
miracles,power
miraculous,power
miraculously,power
miraculousness,power
mirage,power
mire,power
mirth,happiness
mirth,power
mirthful,happiness
mirthfully,happiness
mirthfulness,happiness
misanthrop,anger
misanthropi,anger
misanthropic,anger
misanthropical,anger
misanthropy,anger
misapprehend,weakness
misbecome,power
misbecoming,power
misbegotten,power
misbehave,power
misbehavior,power
miscalculate,weakness
miscalculation,weakness
mischief,power
mischievous,power
mischievously,power
misconception,power
misconceptions,power
miscreant,power
miscreants,power
misdirection,power
miser,sadness
miser,power
miserable,sadness
miserable,power
miserableness,power
miserably,sadness
miserably,power
miseri,sadness
miseries,power
miserly,power
misery,sadness
misery,power
misfit,power
misfortun,sadness
misfortunate,sadness
misfortune,power
misgiving,power
misgivings,power
misguidance,power
misguide,power
misguided,power
mishandle,power
mishap,power
misinform,power
misinformed,power
misinterpret,power
misjudge,power
misjudgment,power
mislead,power
misleading,power
misleadingly,power
mislike,power
mismanage,power
misocainea,anger
misogami,anger
misogamy,anger
misogyn,anger
misogyni,anger
misogynic,anger
misogynism,anger
misogyny,anger
misolog,anger
misology,anger
mison,anger
misoneism,anger
misopedia,anger
misread,power
misreading,power
misrepresent,power
misrepresentation,power
miss,weakness
misstatement,power
mistake,power
mistaken,power
mistakenly,power
mistakes,power
mistified,weakness
mistrust,power
mistrustful,power
mistrustfully,power
misunderstand,power
misunderstanding,power
misunderstandings,power
misunderstood,power
misuse,power
moan,power
mock,power
mockeries,power
mockery,power
mocking,power
mockingly,power
moderate,power
moderation,power
modern,weakness
modest,weakness
modesty,weakness
molest,power
molestation,power
mollify,power
momentous,power
monotonous,power
monotony,power
monster,power
monstrosities,power
monstrosity,power
monstrous,fear
monstrous,power
monstrously,fear
monstrously,power
monumental,power
monumentally,power
moody,power
moon,weakness
moot,weakness
mope,weakness
moral,power
morality,power
moralize,power
morbid,power
morbidly,power
mordant,power
mordantly,power
moribund,power
mortification,power
mortified,power
mortify,power
mortifying,power
motionless,weakness
motivate,power
motivated,power
motivation,power
motley,power
mourn,sadness
mourn,power
mourner,power
mournful,sadness
mournful,power
mournfully,sadness
mournfully,power
mournfulness,sadness
mourning,sadness
move,happiness
moving,power
muddle,weakness
muddy,weakness
mudslinger,power
mudslinging,power
mulish,power
multipolarization,power
mundane,power
murder,anger
murder,weakness
murderous,weakness
murderously,anger
murderously,weakness
murderousness,anger
murky,weakness
muscleflexing,power
myriad,weakness
mysterious,power
mysteriously,power
mystery,power
mystifi,surprise
mystify,surprise
mystify,weakness
myth,power
nag,power
nagging,power
naive,power
naively,power
nark,anger
narrow,weakness
narrower,power
nastily,power
nastiness,power
nasty,power
nationalism,power
natural,weakness
naturally,weakness
naughty,power
nausea,disgust
nauseat,disgust
nauseate,disgust
nauseate,weakness
nauseated,disgust
nauseating,disgust
nauseating,power
nauseatingly,power
nauseous,disgust
navigable,weakness
near,happiness
neat,weakness
neatly,weakness
nebulous,power
nebulously,power
necessarily,weakness
necessary,weakness
need,weakness
needless,weakness
needlessly,weakness
needy,weakness
nefarious,power
nefariously,power
negate,weakness
negation,weakness
negative,weakness
neglect,power
neglected,power
negligence,power
negligent,power
negligible,weakness
nemesis,power
nervous,power
nervously,power
nervousness,power
nettl,anger
nettle,anger
nettle,weakness
nettled,anger
nettlesom,anger
nettlesome,anger
nettlesome,power
neurotic,power
neurotically,power
neutralize,weakness
nice,power
nicely,power
nifty,power
niggle,weakness
nigh,happiness
nightmare,power
nightmarish,power
nightmarishly,power
nimble,power
nix,power
noble,power
nobly,power
noisom,disgust
noisome,disgust
noisy,weakness
nonconfidence,power
nonexistent,weakness
nonplus,surprise
nonsense,power
nonviolence,weakness
nonviolent,weakness
normal,weakness
nosey,power
notable,power
notably,power
noteworthy,power
noticeable,weakness
notorious,power
notoriously,power
nourish,weakness
nourishing,weakness
nourishment,weakness
novel,power
nuisance,power
numb,weakness
nurture,power
nurturing,power
oasis,power
obedience,power
obedient,power
obediently,power
obese,power
obey,power
object,power
objection,power
objectionable,power
objections,power
objective,weakness
objectively,weakness
obliged,power
oblique,weakness
obliterate,power
obliterated,power
oblivious,power
obnoxious,power
obnoxiously,power
obscen,disgust
obscene,disgust
obscene,power
obscenely,power
obscenity,power
obscure,weakness
obscure,power
obscurity,power
obsess,power
obsession,power
obsessions,power
obsessive,power
obsessively,power
obsessiveness,power
obsolete,weakness
obstacle,power
obstinate,power
obstinately,power
obstruct,weakness
obstruction,weakness
obtrusive,power
obtuse,power
obviate,power
obviously,power
occupi,happiness
occupy,happiness
odd,weakness
odder,power
oddest,power
oddities,power
oddity,power
oddly,power
odious,disgust
odiously,disgust
odium,anger
offbeat,power
offence,weakness
offend,anger
offend,power
offending,power
offens,anger
offens,disgust
offense,anger
offenses,power
offensive,disgust
offensive,weakness
offensively,power
offensiveness,power
offering_protect,happiness
offering_protection,happiness
officious,power
offset,weakness
okay,weakness
okay,power
ominous,power
ominously,power
omission,weakness
omit,weakness
onerous,power
onerously,power
oneside,power
onesided,power
onslaught,weakness
onward,weakness
open,weakness
openly,weakness
openness,weakness
opinionated,power
opponent,power
opportune,power
opportunistic,weakness
opportunity,power
oppose,power
opposition,power
oppositions,power
oppress,anger
oppress,sadness
oppress,power
oppressed,sadness
oppression,sadness
oppression,power
oppressive,sadness
oppressive,power
oppressively,sadness
oppressively,power
oppressiveness,sadness
oppressiveness,power
oppressors,power
optimal,power
optimism,power
optimistic,weakness
opulent,power
ordeal,power
orderly,weakness
original,weakness
originality,weakness
orphan,weakness
ostracize,power
outbreak,weakness
outburst,power
outbursts,power
outcast,power
outcry,power
outdated,weakness
outdo,power
outgoing,weakness
outlaw,power
outmoded,weakness
outrag,anger
outrag,fear
outrage,anger
outrage,power
outraged,anger
outraged,power
outrageous,fear
outrageous,power
outrageously,power
outrageousness,power
outrages,power
outshine,power
outsider,weakness
outsmart,power
outstanding,power
outstandingly,power
outstrip,power
outwit,power
ovation,power
overachiever,power
overact,power
overacted,power
overacted,power
overawe,weakness
overbalance,weakness
overbalanced,weakness
overbearing,power
overbearingly,power
overblown,power
overcome,power
overdo,power
overdone,power
overdue,power
overemphasize,power
overjeal,anger
overjealous,anger
overjoyed,power
overkill,power
overlook,power
overplay,power
overpower,weakness
overreach,weakness
overrun,weakness
overshadow,weakness
oversight,weakness
oversimplification,weakness
oversimplified,weakness
oversimplify,weakness
oversized,weakness
overstate,power
overstatement,power
overstatements,power
overtaxed,weakness
overthrow,weakness
overture,power
overturn,weakness
overvaluation,weakness
overwhelm,weakness
overwhelming,power
overwhelmingly,power
overworked,power
overzealous,power
overzealously,power
pacifist,power
pacifists,power
pain,power
pain,weakness
painful,weakness
painfully,weakness
painless,weakness
painlessly,weakness
pains,power
painstaking,power
painstakingly,power
palatable,power
palatial,power
pale,weakness
pall,fear
palliate,power
paltry,power
pamper,weakness
pan,weakness
pandemonium,power
panic,fear
panic,power
panic_attack,fear
panick,fear
panicked,fear
panicki,fear
panicky,fear
panicky,power
panic-stricken,fear
panic-struck,fear
paradise,power
paradoxical,power
paradoxically,power
paralize,weakness
paralyzed,weakness
paramount,power
paranoia,power
paranoid,power
parasite,weakness
pardon,power
pariah,power
parody,power
partial,happiness
partiality,happiness
partiality,power
partisan,power
partisans,power
passe,power
passion,power
passionate,power
passionately,power
passive,weakness
passive,power
passiveness,power
pathet,sadness
pathetic,sadness
pathetic,power
pathetically,power
patience,power
patient,weakness
patiently,power
patriot,power
patriotic,power
patronize,power
paucity,power
pauper,power
paupers,power
payback,power
peace,weakness
peaceable,power
peaceful,weakness
peacefully,weakness
peacekeepers,weakness
peculiar,power
peculiarly,power
pedantic,power
pedestrian,weakness
peerless,power
peev,anger
peeve,power
peeved,anger
peeved,power
peevish,power
peevishly,power
penalize,power
penalty,weakness
penanc,sadness
penance,sadness
penchant,happiness
penetrating,power
penit,sadness
penitence,sadness
penitent,sadness
penitent,power
penitenti,sadness
penitentially,sadness
penitently,sadness
pep_up,happiness
perceptive,power
perfect,power
perfection,power
perfectly,power
perfidious,power
perfidity,power
perfunctory,power
peril,power
perilous,weakness
perilously,weakness
peripheral,weakness
perish,power
perki,happiness
perkiness,happiness
permissible,weakness
pernicious,power
perplex,surprise
perplex,power
perplexed,power
perplexing,power
perplexity,power
persecut,anger
persecut,sadness
persecute,anger
persecute,sadness
persecute,power
persecuted,sadness
persecution,power
perseverance,power
persevere,power
persistent,weakness
personages,weakness
personality,power
perspicuous,power
perspicuously,power
persuade,power
persuasive,power
persuasively,power
pertinacious,power
pertinaciously,power
pertinacity,power
pertinent,weakness
perturb,power
perturbed,power
pervasive,power
perverse,power
perversely,power
perversion,power
perversity,power
pervert,power
perverted,power
peski,anger
pesky,anger
pessimism,power
pessimistic,power
pessimistically,power
pest,power
pester,anger
pestered,anger
pestering,anger
pestifer,anger
pestiferous,anger
pestilent,power
petrified,power
petrify,power
pettifog,power
petty,power
phenomenal,power
phenomenally,power
phobia,power
phobic,power
phony,power
pick_up,happiness
picky,power
picturesque,power
piety,weakness
pillage,power
pillar,power
pillory,power
pinch,weakness
pine,power
pinnacle,power
pious,power
piqu,anger
pique,anger
pique,weakness
piss,anger
pissed,anger
piteous,sadness
pithy,power
piti,sadness
pitiabl,sadness
pitiable,sadness
pitiable,power
pitiful,sadness
pitiful,power
pitifully,power
pitiless,fear
pitiless,power
pitilessly,power
pitilessness,fear
pittance,power
pity,power
pitying,sadness
placate,power
placid,weakness
plagiarize,power
plague,power
plague,weakness
plaguey,anger
plaguy,anger
plain,weakness
plainly,power
plaintiv,sadness
plaintive,sadness
plaintively,sadness
plaintiveness,sadness
plausibility,power
plausible,power
playful,power
playfully,power
plaything,power
plea,weakness
plead,power
pleading,power
pleadingly,power
pleas,happiness
pleas,power
pleasant,weakness
pleasantly,weakness
please,power
pleased,happiness
pleased,power
pleasing,happiness
pleasing,power
pleasingly,power
pleasurable,power
pleasurably,power
pleasure,power
plebeian,power
pledge,power
pledges,power
plentiful,weakness
plenty,power
plight,power
plot,power
plotters,power
ploy,power
plunder,power
plunderer,power
plush,power
poetic,power
poeticize,power
poignant,power
pointless,weakness
pointlessly,weakness
poise,power
poised,power
poison,power
poisonous,weakness
poisonously,weakness
polarisation,power
polemize,power
polished,weakness
polite,weakness
politeness,weakness
pollute,weakness
polluter,power
polluters,power
polution,weakness
pompous,power
poor,sadness
poor,weakness
poorly,power
popular,weakness
popularity,weakness
portable,weakness
posh,power
positive,weakness
positively,power
positiveness,power
posterity,weakness
posturing,power
potent,power
potential,weakness
pout,anger
pout,power
poverty,power
powerful,weakness
powerfully,weakness
powerless,weakness
practicable,weakness
practical,weakness
pragmatic,power
praise,power
praiseworthili,happiness
praiseworthily,happiness
praiseworthy,power
praising,power
prate,power
pratfall,power
prattle,power
preach,power
preaching,power
precarious,weakness
precariously,weakness
precaution,power
precautions,power
precedent,weakness
precious,power
precipitate,power
precipitous,power
precise,weakness
precisely,weakness
precision,weakness
predatory,weakness
predicament,power
predilect,happiness
predilection,happiness
preeminent,weakness
preeminent,weakness
preemptive,weakness
preen,happiness
prefer,happiness
prefer,power
preferable,power
preferably,power
preference,happiness
preference,power
preferences,power
prehensil,anger
prehensile,anger
prejudge,power
prejudice,power
prejudicial,power
premeditated,power
premier,weakness
premium,weakness
premonit,fear
premonition,fear
preoccupy,weakness
prepared,weakness
preponderance,power
preposterous,power
preposterously,power
presag,fear
presage,fear
presenti,fear
presentiment,fear
press,weakness
pressing,power
prestige,power
prestigious,weakness
presume,power
presumptuous,power
presumptuously,power
pretence,power
pretend,power
pretense,power
pretentious,power
pretentiously,power
prettily,power
pretty,power
prevaricate,power
priceless,power
pricey,weakness
prickle,power
prickles,power
pride,happiness
pride,power
prideful,happiness
prideful,power
primitive,weakness
principle,weakness
principled,weakness
prison,weakness
prisoner,weakness
privilege,power
privileged,power
prize,power
pro,weakness
proactive,power
proAmerican,power
proBeijing,power
problem,weakness
problematic,power
problems,weakness
procrastinate,power
procrastination,power
proCuba,power
prodigious,power
prodigiously,power
prodigy,power
productive,weakness
profane,power
profanity,power
profess,power
proficient,power
proficiently,power
profit,weakness
profitable,weakness
profound,power
profoundly,power
profuse,power
profusely,power
profusion,power
progress,weakness
progressive,weakness
prohibit,weakness
prohibitive,weakness
prohibitively,weakness
prolific,weakness
prominence,weakness
prominent,weakness
promise,power
promising,power
promoter,power
prompt,weakness
promptly,weakness
propaganda,power
propagandize,power
propeace,power
proper,weakness
properly,weakness
propitious,power
propitiously,power
proscription,power
proscriptions,power
prosecute,power
prospect,weakness
prospects,weakness
prosper,power
prosperity,weakness
prosperous,weakness
protect,happiness
protect,weakness
protection,weakness
protective,happiness
protective,weakness
protectively,happiness
protectiveness,happiness
protector,power
protest,power
protests,weakness
protracted,weakness
proud,happiness
proud,power
proudly,happiness
providence,power
provocation,power
provocative,power
provok,anger
provoke,power
provoked,anger
prowess,power
prudence,weakness
prudent,power
prudently,power
pry,weakness
pugnacious,power
pugnaciously,power
pugnacity,power
punch,power
punctual,power
pundits,power
punish,power
punishable,weakness
punitive,weakness
puny,power
puppet,power
puppets,power
puppy_lov,happiness
puppy_love,happiness
pure,weakness
purification,weakness
purify,weakness
purity,weakness
purposeful,power
puzzl,surprise
puzzle,surprise
puzzle,power
puzzled,power
puzzlement,power
puzzling,power
quack,power
quaint,power
qualified,weakness
qualify,weakness
qualms,power
quandary,power
quarrel,weakness
quarrel,power
quarrellous,power
quarrellously,power
quarrels,power
quarrelsome,power
quash,power
quasially,power
queasi,disgust
queasy,disgust
queer,weakness
